"date"	"matchup"	"team"	"min"	"tpm"	"tpa"	"oreb"	"dreb"	"ast"	"stl"	"blk"	"to"	"pf"	"pts"	"HA"
20140310	"TOR@BRK"	"BRK"	240	11	20	8	22	15	9	2	14	27	101	1
20140310	"WAS@MIA"	"WAS"	240	12	31	21	29	24	3	3	18	14	90	-1
20140310	"WAS@MIA"	"MIA"	240	10	21	9	24	26	8	8	10	11	99	1
20140310	"PHI@NYK"	"PHI"	240	6	20	14	28	26	9	1	18	25	110	-1
20140310	"PHI@NYK"	"NYK"	240	13	32	10	25	20	10	6	13	24	123	1
20140310	"ORL@MIL"	"ORL"	240	9	23	12	31	23	6	2	17	22	98	-1
20140310	"ORL@MIL"	"MIL"	240	8	27	10	32	25	5	4	11	9	105	1
20140310	"ATL@UTZ"	"ATL"	240	13	29	7	27	30	5	6	12	18	112	-1
20140310	"ATL@UTZ"	"UTZ"	240	10	21	11	34	19	9	2	15	26	110	1
20140310	"PHX@LAC"	"PHX"	240	7	20	13	23	22	11	5	16	25	105	-1
20140310	"PHX@LAC"	"LAC"	240	4	14	9	33	25	11	4	21	28	112	1
20140311	"BOS@IND"	"BOS"	240	3	19	20	21	16	6	1	10	23	83	-1
20140311	"BOS@IND"	"IND"	240	4	16	8	35	22	5	4	16	22	94	1
20140311	"SAC@DET"	"SAC"	240	3	15	13	37	18	6	7	16	19	89	-1
20140311	"SAC@DET"	"DET"	240	7	18	10	37	26	9	7	11	24	99	1
20140311	"SAS@CHI"	"SAS"	240	12	21	5	33	25	6	3	11	26	104	-1
20140311	"SAS@CHI"	"CHI"	240	8	18	10	29	22	4	5	14	17	96	1
20140311	"POR@MEM"	"POR"	240	7	17	16	24	18	3	2	8	21	99	-1
20140311	"POR@MEM"	"MEM"	240	6	12	9	32	27	7	4	11	18	109	1
20140311	"MIL@MIN"	"MIL"	240	5	15	6	33	29	3	5	15	24	101	-1
20140311	"MIL@MIN"	"MIN"	240	8	20	11	23	25	9	4	7	24	112	1
20140311	"HOU@OKC"	"HOU"	240	9	25	8	37	18	7	5	13	22	98	-1
20140311	"HOU@OKC"	"OKC"	240	11	29	8	41	18	5	7	13	25	106	1
20140311	"DAL@GSW"	"DAL"	240	5	18	11	29	18	10	3	17	16	85	-1
20140311	"DAL@GSW"	"GSW"	240	12	25	8	38	26	7	6	19	24	108	1
20140312	"BRK@MIA"	"BRK"	240	12	29	9	28	19	11	7	15	22	96	-1
20140312	"BRK@MIA"	"MIA"	240	9	27	3	30	18	6	3	17	16	95	1
20140312	"DEN@ORL"	"DEN"	240	10	22	12	40	30	4	6	14	16	120	-1
20140312	"DEN@ORL"	"ORL"	240	9	24	7	31	23	6	6	8	23	112	1
20140312	"SAC@PHI"	"SAC"	240	7	18	12	36	21	12	1	21	25	115	-1
20140312	"SAC@PHI"	"PHI"	240	8	23	11	27	20	7	4	20	31	98	1
20140312	"DET@TOR"	"DET"	240	9	22	9	30	15	8	3	16	17	87	-1
20140312	"DET@TOR"	"TOR"	240	8	20	15	39	19	9	3	16	20	101	1
20140312	"CHA@WAS"	"CHA"	240	5	18	9	35	13	5	3	10	11	98	-1
20140312	"CHA@WAS"	"WAS"	240	9	25	8	29	16	3	4	14	22	85	1
20140312	"NYK@BOS"	"NYK"	240	11	19	12	35	20	11	7	8	21	116	-1
20140312	"NYK@BOS"	"BOS"	240	8	19	16	22	15	4	2	11	18	92	1
20140312	"MEM@NOP"	"MEM"	240	4	18	12	30	19	8	7	14	17	90	-1
20140312	"MEM@NOP"	"NOP"	240	4	18	9	30	16	11	8	15	19	88	1
20140312	"DAL@UTZ"	"DAL"	240	13	21	5	34	26	2	2	13	23	108	-1
20140312	"DAL@UTZ"	"UTZ"	240	5	26	11	29	23	6	2	11	18	101	1
20140312	"POR@SAS"	"POR"	240	4	21	14	34	13	3	2	12	17	90	-1
20140312	"POR@SAS"	"SAS"	240	11	24	15	40	21	11	2	12	21	103	1
20140312	"CLE@PHX"	"CLE"	240	12	24	13	38	20	6	1	18	21	110	-1
20140312	"CLE@PHX"	"PHX"	240	10	36	12	24	20	11	1	12	21	101	1
20140312	"GSW@LAC"	"GSW"	240	8	21	6	30	27	6	2	12	21	98	-1
20140312	"GSW@LAC"	"LAC"	240	8	18	11	38	23	7	9	10	21	111	1
20140313	"HOU@CHI"	"HOU"	240	5	26	19	30	16	3	5	16	21	87	-1
20140313	"HOU@CHI"	"CHI"	240	14	24	10	29	35	8	4	7	24	111	1
20140313	"MIL@ATL"	"MIL"	240	3	19	16	27	24	13	3	8	21	97	-1
20140313	"MIL@ATL"	"ATL"	240	13	29	7	34	23	3	6	17	22	102	1
20140313	"LAL@OKC"	"LAL"	240	13	27	12	25	23	7	5	14	19	102	-1
20140313	"LAL@OKC"	"OKC"	240	13	30	13	47	24	10	11	17	27	131	1
20140314	"MIN@CHA"	"MIN"	240	6	15	5	30	23	9	2	10	15	93	-1
20140314	"MIN@CHA"	"CHA"	240	8	19	14	40	28	6	6	15	19	105	1
20140314	"WAS@ORL"	"WAS"	265	10	23	11	41	24	5	4	11	14	105	-1
20140314	"WAS@ORL"	"ORL"	265	7	25	9	37	26	6	6	14	24	101	1
20140314	"IND@PHI"	"IND"	240	9	21	4	39	27	7	12	21	19	101	-1
20140314	"IND@PHI"	"PHI"	240	8	26	9	25	25	13	2	10	20	94	1
20140314	"MEM@TOR"	"MEM"	240	2	8	12	23	16	7	6	16	17	86	-1
20140314	"MEM@TOR"	"TOR"	240	9	17	8	28	23	9	1	16	22	99	1
20140314	"PHX@BOS"	"PHX"	240	5	26	9	42	14	8	5	16	18	87	-1
20140314	"PHX@BOS"	"BOS"	240	3	21	19	37	17	7	4	14	21	80	1
20140314	"DEN@MIA"	"DEN"	240	8	21	9	32	26	13	2	15	21	111	-1
20140314	"DEN@MIA"	"MIA"	240	7	24	7	28	23	8	5	18	19	107	1
20140314	"POR@NOP"	"POR"	240	14	33	6	31	23	3	6	16	19	111	-1
20140314	"POR@NOP"	"NOP"	240	3	11	8	36	22	6	3	10	22	103	1
20140314	"LAL@SAS"	"LAL"	240	4	21	8	29	23	9	7	9	15	85	-1
20140314	"LAL@SAS"	"SAS"	240	13	27	18	46	36	7	8	15	19	119	1
20140314	"LAC@UTZ"	"LAC"	240	9	23	6	26	20	12	3	11	16	96	-1
20140314	"LAC@UTZ"	"UTZ"	240	7	14	9	30	18	7	3	16	17	87	1
20140314	"CLE@GSW"	"CLE"	240	10	22	4	37	19	11	4	11	20	103	-1
20140314	"CLE@GSW"	"GSW"	240	11	29	5	37	23	6	6	17	16	94	1
20140315	"MIL@NYK"	"MIL"	240	4	10	15	17	17	6	1	10	21	94	-1
20140315	"MIL@NYK"	"NYK"	240	8	20	13	28	14	3	7	11	23	115	1
20140315	"BRK@WAS"	"BRK"	240	11	21	6	29	20	7	2	13	25	94	-1
20140315	"BRK@WAS"	"WAS"	240	8	26	11	28	21	4	7	13	14	101	1
20140315	"DEN@ATL"	"DEN"	240	8	25	12	42	27	7	7	20	24	92	-1
20140315	"DEN@ATL"	"ATL"	240	14	32	6	32	25	12	5	13	17	97	1
20140315	"IND@DET"	"IND"	265	7	24	18	44	24	6	5	10	24	112	-1
20140315	"IND@DET"	"DET"	265	7	23	8	36	24	9	7	11	21	104	1
20140315	"MEM@PHI"	"MEM"	240	4	15	7	34	27	13	4	22	24	103	-1
20140315	"MEM@PHI"	"PHI"	240	6	23	14	28	16	12	3	22	24	77	1
20140315	"SAC@CHI"	"SAC"	240	2	14	19	36	12	6	6	16	22	87	-1
20140315	"SAC@CHI"	"CHI"	240	6	20	7	33	21	6	8	11	26	94	1
20140316	"CHA@MIL"	"CHA"	240	9	20	6	33	26	5	8	17	16	101	-1
20140316	"CHA@MIL"	"MIL"	240	7	18	15	22	24	10	2	9	17	92	1
20140316	"PHX@TOR"	"PHX"	240	11	23	12	33	17	5	4	21	23	121	-1
20140316	"PHX@TOR"	"TOR"	240	7	23	4	22	27	12	3	11	27	113	1
20140316	"HOU@MIA"	"HOU"	240	9	23	10	24	18	11	4	15	21	104	-1
20140316	"HOU@MIA"	"MIA"	240	9	22	7	24	21	9	3	13	21	113	1
20140316	"BOS@NOP"	"BOS"	265	12	26	13	36	33	7	8	16	26	120	-1
20140316	"BOS@NOP"	"NOP"	265	3	15	12	32	25	8	9	12	17	121	1
20140316	"SAC@MIN"	"SAC"	240	6	19	11	37	17	5	4	16	25	102	-1
20140316	"SAC@MIN"	"MIN"	240	6	17	7	28	23	9	5	9	17	104	1
20140316	"DAL@OKC"	"DAL"	240	13	24	8	34	26	9	4	18	17	109	-1
20140316	"DAL@OKC"	"OKC"	240	9	29	10	23	17	5	4	14	21	86	1
20140316	"UTZ@SAS"	"UTZ"	240	5	11	13	26	19	8	3	8	18	104	-1
20140316	"UTZ@SAS"	"SAS"	240	10	16	4	36	31	4	5	12	19	122	1
20140316	"GSW@POR"	"GSW"	240	11	30	10	31	17	7	7	12	29	113	-1
20140316	"GSW@POR"	"POR"	240	12	28	12	36	25	6	4	12	16	112	1
20140316	"CLE@LAC"	"CLE"	240	8	24	16	32	19	2	1	17	17	80	-1
20140316	"CLE@LAC"	"LAC"	240	8	28	10	31	32	8	3	5	20	102	1
20140317	"ATL@CHA"	"ATL"	240	13	34	10	41	27	3	9	13	20	97	-1
20140317	"ATL@CHA"	"CHA"	240	9	25	10	32	22	4	7	6	15	83	1
20140317	"PHI@IND"	"PHI"	240	9	23	11	34	21	3	6	18	33	90	-1
20140317	"PHI@IND"	"IND"	240	6	18	16	36	13	9	4	15	17	99	1
20140317	"PHX@BRK"	"PHX"	240	6	22	12	28	18	9	2	16	24	95	-1
20140317	"PHX@BRK"	"BRK"	240	9	21	6	30	23	12	3	16	24	108	1
20140317	"OKC@CHI"	"OKC"	240	13	25	6	40	20	3	6	11	27	97	-1
20140317	"OKC@CHI"	"CHI"	240	5	22	13	33	21	7	4	5	15	85	1
20140317	"UTZ@HOU"	"UTZ"	240	4	18	9	25	21	9	4	19	25	86	-1
20140317	"UTZ@HOU"	"HOU"	240	13	25	8	38	31	7	12	19	22	124	1
20140317	"BOS@DAL"	"BOS"	240	9	22	21	36	20	8	1	16	19	89	-1
20140317	"BOS@DAL"	"DAL"	240	9	27	6	30	20	7	4	13	17	94	1
20140317	"LAC@DEN"	"LAC"	240	5	21	16	27	22	13	5	15	28	100	-1
20140317	"LAC@DEN"	"DEN"	240	6	25	19	36	22	11	4	16	23	110	1
20140318	"MIA@CLE"	"MIA"	240	12	30	7	29	22	10	7	14	18	100	-1
20140318	"MIA@CLE"	"CLE"	240	7	22	4	37	27	6	5	19	28	96	1
20140318	"TOR@ATL"	"TOR"	265	7	24	8	42	21	2	3	15	31	113	-1
20140318	"TOR@ATL"	"ATL"	265	11	34	10	30	24	9	0	7	24	118	1
20140318	"MIL@POR"	"MIL"	265	8	17	12	41	28	10	3	19	31	115	-1
20140318	"MIL@POR"	"POR"	265	12	39	11	36	25	6	5	16	22	120	1
20140318	"WAS@SAC"	"WAS"	265	11	28	11	30	28	11	2	15	32	111	-1
20140318	"WAS@SAC"	"SAC"	265	6	18	16	41	18	8	2	20	29	117	1
20140318	"ORL@GSW"	"ORL"	240	4	13	5	35	22	2	2	16	17	89	-1
20140318	"ORL@GSW"	"GSW"	240	10	27	9	35	21	7	2	11	19	103	1
20140319	"CHI@PHI"	"CHI"	240	8	15	14	38	22	4	8	15	19	102	-1
20140319	"CHI@PHI"	"PHI"	240	11	24	9	29	22	13	6	11	21	94	1
20140319	"MIA@BOS"	"MIA"	240	4	17	11	26	29	9	5	12	15	96	-1
20140319	"MIA@BOS"	"BOS"	240	13	28	9	27	29	1	2	13	18	101	1
20140319	"CHA@BRK"	"CHA"	240	9	27	15	36	27	2	5	15	26	99	-1
20140319	"CHA@BRK"	"BRK"	240	9	20	8	31	19	7	2	7	17	104	1
20140319	"UTZ@MEM"	"UTZ"	240	7	18	10	29	20	7	2	15	22	86	-1
20140319	"UTZ@MEM"	"MEM"	240	2	11	11	35	21	9	5	12	18	96	1
20140319	"TOR@NOP"	"TOR"	240	9	22	22	26	20	8	5	11	20	107	-1
20140319	"TOR@NOP"	"NOP"	240	4	13	5	29	16	4	6	12	25	100	1
20140319	"IND@NYK"	"IND"	240	5	23	6	34	12	3	5	13	25	86	-1
20140319	"IND@NYK"	"NYK"	240	4	17	10	35	15	6	2	10	26	92	1
20140319	"MIN@DAL"	"MIN"	265	10	29	8	38	25	8	4	13	18	123	-1
20140319	"MIN@DAL"	"DAL"	265	9	27	10	41	26	9	4	16	25	122	1
20140319	"DET@DEN"	"DET"	240	10	26	12	31	22	8	4	12	20	109	-1
20140319	"DET@DEN"	"DEN"	240	11	27	10	36	27	7	5	12	24	118	1
20140319	"ORL@PHX"	"ORL"	240	6	13	13	30	18	9	3	19	15	93	-1
20140319	"ORL@PHX"	"PHX"	240	11	25	10	33	22	11	6	16	22	109	1
20140319	"SAS@LAL"	"SAS"	240	12	27	9	43	34	9	6	12	21	125	-1
20140319	"SAS@LAL"	"LAL"	240	9	26	12	34	19	10	6	12	19	109	1
20140320	"OKC@CLE"	"OKC"	240	10	31	18	35	21	8	7	16	21	102	-1
20140320	"OKC@CLE"	"CLE"	240	8	22	9	27	27	9	0	12	20	95	1
20140320	"MIN@HOU"	"MIN"	240	12	28	14	26	28	6	3	14	16	106	-1
20140320	"MIN@HOU"	"HOU"	240	16	38	9	35	36	11	7	15	20	129	1
20140320	"WAS@POR"	"WAS"	240	12	27	15	28	25	5	5	11	21	103	-1
20140320	"WAS@POR"	"POR"	240	14	35	11	32	32	5	1	9	18	116	1
20140320	"MIL@GSW"	"MIL"	240	3	12	7	29	23	7	1	10	21	110	-1
20140320	"MIL@GSW"	"GSW"	240	8	27	8	34	26	6	3	15	28	115	1
20140321	"CHI@IND"	"CHI"	240	5	11	10	26	17	12	10	13	25	79	-1
20140321	"CHI@IND"	"IND"	240	2	11	13	38	27	4	9	16	18	91	1
20140321	"NYK@PHI"	"NYK"	240	7	29	9	38	29	6	2	11	17	93	-1
20140321	"NYK@PHI"	"PHI"	240	10	41	19	34	20	8	1	10	22	92	1
20140321	"OKC@TOR"	"OKC"	290	12	36	9	38	18	10	4	14	30	119	-1
20140321	"OKC@TOR"	"TOR"	290	8	29	14	43	17	10	8	18	32	118	1
20140321	"NOP@ATL"	"NOP"	240	4	13	7	33	20	10	6	15	28	111	-1
20140321	"NOP@ATL"	"ATL"	240	8	28	8	26	22	7	3	16	29	105	1
20140321	"BOS@BRK"	"BOS"	240	9	27	12	25	20	7	3	11	18	98	-1
20140321	"BOS@BRK"	"BRK"	240	9	17	7	32	30	6	3	11	17	114	1
20140321	"MEM@MIA"	"MEM"	240	3	14	15	28	17	7	1	15	19	86	-1
20140321	"MEM@MIA"	"MIA"	240	7	20	10	24	20	9	5	14	18	91	1
20140321	"DEN@DAL"	"DEN"	240	13	30	10	25	24	8	4	16	19	106	-1
20140321	"DEN@DAL"	"DAL"	240	12	22	15	33	28	11	5	16	18	122	1
20140321	"DET@PHX"	"DET"	240	4	16	14	39	22	8	3	19	27	92	-1
20140321	"DET@PHX"	"PHX"	240	8	25	4	35	17	11	7	11	21	98	1
20140321	"SAS@SAC"	"SAS"	240	5	25	13	39	18	7	7	9	17	99	-1
20140321	"SAS@SAC"	"SAC"	240	4	14	7	41	17	3	9	15	22	79	1
20140321	"WAS@LAL"	"WAS"	240	10	25	9	35	21	9	7	19	22	117	-1
20140321	"WAS@LAL"	"LAL"	240	7	19	11	33	32	12	5	21	22	107	1
20140322	"POR@CHA"	"POR"	240	9	27	8	28	17	4	3	9	18	94	-1
20140322	"POR@CHA"	"CHA"	240	8	19	12	38	28	7	8	5	19	124	1
20140322	"HOU@CLE"	"HOU"	240	12	35	5	26	31	9	10	13	18	118	-1
20140322	"HOU@CLE"	"CLE"	240	6	17	13	36	32	7	4	16	27	111	1
20140322	"PHI@CHI"	"PHI"	240	1	20	19	29	11	3	6	10	23	81	-1
20140322	"PHI@CHI"	"CHI"	240	5	14	11	33	23	6	9	15	20	91	1
20140322	"IND@MEM"	"IND"	240	6	15	8	27	14	7	5	10	19	71	-1
20140322	"IND@MEM"	"MEM"	240	5	13	10	37	14	4	8	12	18	82	1
20140322	"MIA@NOP"	"MIA"	240	8	26	5	28	27	4	6	15	19	95	-1
20140322	"MIA@NOP"	"NOP"	240	7	17	11	27	23	12	4	6	14	105	1
20140322	"ORL@UTZ"	"ORL"	240	7	17	6	39	20	7	5	13	23	88	-1
20140322	"ORL@UTZ"	"UTZ"	240	11	27	6	33	17	6	6	14	20	89	1
20140322	"SAS@GSW"	"SAS"	240	10	28	9	31	24	10	6	11	18	99	-1
20140322	"SAS@GSW"	"GSW"	240	3	15	11	43	21	4	8	18	20	90	1
20140322	"DET@LAC"	"DET"	240	12	29	16	30	29	9	2	15	15	103	-1
20140322	"DET@LAC"	"LAC"	240	11	29	7	33	31	13	10	13	15	112	1
20140323	"ATL@TOR"	"ATL"	240	5	20	8	30	17	13	2	16	19	86	-1
20140323	"ATL@TOR"	"TOR"	240	8	24	12	33	17	12	4	16	19	96	1
20140323	"PHX@MIN"	"PHX"	240	12	27	9	33	16	5	4	19	29	127	-1
20140323	"PHX@MIN"	"MIN"	240	8	23	16	22	25	9	3	12	24	120	1
20140323	"WAS@DEN"	"WAS"	240	5	15	12	34	20	8	7	24	20	102	-1
20140323	"WAS@DEN"	"DEN"	240	11	27	10	28	26	15	6	15	20	105	1
20140323	"MIL@SAC"	"MIL"	240	4	18	11	29	25	3	6	12	31	107	-1
20140323	"MIL@SAC"	"SAC"	240	7	20	13	31	19	5	3	10	23	124	1
20140323	"BRK@DAL"	"BRK"	265	11	30	14	33	17	8	2	13	29	107	-1
20140323	"BRK@DAL"	"DAL"	265	10	31	18	34	21	2	9	13	25	104	1
20140323	"CLE@NYK"	"CLE"	240	9	18	3	30	17	5	3	13	18	106	-1
20140323	"CLE@NYK"	"NYK"	240	12	27	9	25	21	7	2	12	13	100	1
20140323	"ORL@LAL"	"ORL"	240	6	19	13	33	26	5	3	18	24	94	-1
20140323	"ORL@LAL"	"LAL"	240	6	16	7	27	20	9	4	14	16	103	1
20140324	"HOU@CHA"	"HOU"	240	12	27	11	31	22	5	7	12	24	100	-1
20140324	"HOU@CHA"	"CHA"	240	4	21	13	25	12	7	4	9	18	89	1
20140324	"PHX@ATL"	"PHX"	240	12	24	7	32	21	10	1	18	25	102	-1
20140324	"PHX@ATL"	"ATL"	240	8	23	7	25	18	8	3	17	19	95	1
20140324	"POR@MIA"	"POR"	240	11	39	10	34	18	6	2	15	17	91	-1
20140324	"POR@MIA"	"MIA"	240	5	15	13	35	16	14	4	9	24	93	1
20140324	"IND@CHI"	"IND"	240	4	10	6	36	11	5	4	15	21	77	-1
20140324	"IND@CHI"	"CHI"	240	4	15	9	37	22	7	7	10	20	89	1
20140324	"MIN@MEM"	"MIN"	240	7	24	14	28	19	7	4	10	14	92	-1
20140324	"MIN@MEM"	"MEM"	240	6	12	16	38	25	4	4	14	19	109	1
20140324	"BRK@NOP"	"BRK"	265	10	40	15	31	16	9	4	11	21	104	-1
20140324	"BRK@NOP"	"NOP"	265	9	20	14	39	19	7	5	15	26	109	1
20140324	"DEN@OKC"	"DEN"	240	9	28	12	30	20	7	2	20	25	96	-1
20140324	"DEN@OKC"	"OKC"	240	11	22	7	33	32	13	6	14	33	117	1
20140324	"PHI@SAS"	"PHI"	240	11	33	12	25	22	13	3	13	15	91	-1
20140324	"PHI@SAS"	"SAS"	240	13	27	6	41	31	9	4	17	17	113	1
20140324	"DET@UTZ"	"DET"	240	9	17	16	37	23	6	2	13	19	114	-1
20140324	"DET@UTZ"	"UTZ"	240	7	27	12	21	16	7	2	7	17	94	1
20140324	"MIL@LAC"	"MIL"	240	5	13	11	27	27	6	2	10	18	98	-1
20140324	"MIL@LAC"	"LAC"	240	8	18	7	33	29	7	6	13	17	106	1
20140325	"TOR@CLE"	"TOR"	240	14	32	13	25	30	6	3	7	24	100	-1
20140325	"TOR@CLE"	"CLE"	240	4	13	10	39	27	6	9	14	22	102	1
20140325	"POR@ORL"	"POR"	240	7	26	16	34	17	4	4	15	14	85	-1
20140325	"POR@ORL"	"ORL"	240	6	17	16	34	19	10	3	13	16	95	1
20140325	"OKC@DAL"	"OKC"	265	12	33	10	28	27	9	2	21	30	119	-1
20140325	"OKC@DAL"	"DAL"	265	15	38	12	36	27	14	4	20	22	128	1
20140325	"NYK@LAL"	"NYK"	240	4	15	8	24	23	9	4	15	16	96	-1
20140325	"NYK@LAL"	"LAL"	240	18	28	8	30	32	10	2	16	23	127	1
20140326	"BRK@CHA"	"BRK"	265	17	37	3	29	29	5	4	9	25	111	-1
20140326	"BRK@CHA"	"CHA"	265	8	21	15	34	27	3	1	8	16	116	1
20140326	"PHX@WAS"	"PHX"	240	14	28	6	33	22	8	4	19	18	99	-1
20140326	"PHX@WAS"	"WAS"	240	6	19	7	28	21	9	1	14	13	93	1
20140326	"TOR@BOS"	"TOR"	240	11	23	11	37	17	4	3	16	21	99	-1
20140326	"TOR@BOS"	"BOS"	240	9	22	8	28	23	8	5	9	16	90	1
20140326	"CLE@DET"	"CLE"	240	9	26	13	32	18	3	2	10	13	97	-1
20140326	"CLE@DET"	"DET"	240	11	26	11	37	27	5	5	11	18	96	1
20140326	"MIA@IND"	"MIA"	240	6	19	5	32	13	6	9	18	22	83	-1
20140326	"MIA@IND"	"IND"	240	7	14	11	26	18	8	0	10	21	84	1
20140326	"ATL@MIN"	"ATL"	240	7	28	6	34	21	9	2	25	16	83	-1
20140326	"ATL@MIN"	"MIN"	240	9	22	7	38	31	17	1	19	14	107	1
20140326	"LAC@NOP"	"LAC"	240	13	30	12	28	25	7	9	12	21	96	-1
20140326	"LAC@NOP"	"NOP"	240	3	12	17	36	24	6	9	11	20	98	1
20140326	"DEN@SAS"	"DEN"	240	7	19	9	34	22	13	6	18	22	103	-1
20140326	"DEN@SAS"	"SAS"	240	8	20	13	30	30	11	6	21	18	108	1
20140326	"NYK@SAC"	"NYK"	240	15	26	7	27	25	3	4	14	30	107	-1
20140326	"NYK@SAC"	"SAC"	240	6	17	8	24	19	7	2	10	18	99	1
20140326	"MEM@UTZ"	"MEM"	240	4	9	10	31	22	6	2	10	20	91	-1
20140326	"MEM@UTZ"	"UTZ"	240	5	16	6	29	22	9	4	12	14	87	1
20140327	"POR@ATL"	"POR"	240	10	26	13	34	24	4	5	13	20	100	-1
20140327	"POR@ATL"	"ATL"	240	4	22	10	29	17	6	1	10	19	85	1
20140327	"PHI@HOU"	"PHI"	240	14	36	14	25	23	9	5	21	26	98	-1
20140327	"PHI@HOU"	"HOU"	240	9	26	17	40	27	13	6	20	22	120	1
20140327	"LAL@MIL"	"LAL"	240	7	21	13	25	23	10	1	20	24	105	-1
20140327	"LAL@MIL"	"MIL"	240	6	10	9	24	15	9	8	18	21	108	1
20140327	"LAC@DAL"	"LAC"	240	11	26	13	28	22	10	3	19	24	109	-1
20140327	"LAC@DAL"	"DAL"	240	10	20	11	32	21	12	4	17	21	103	1
20140328	"CHA@ORL"	"CHA"	265	8	22	9	27	24	7	7	10	22	105	-1
20140328	"CHA@ORL"	"ORL"	265	6	18	19	38	17	6	6	17	14	110	1
20140328	"BOS@TOR"	"BOS"	240	6	18	8	26	22	7	2	16	21	103	-1
20140328	"BOS@TOR"	"TOR"	240	5	20	12	24	23	10	5	10	18	105	1
20140328	"IND@WAS"	"IND"	240	2	13	13	35	13	5	9	17	19	78	-1
20140328	"IND@WAS"	"WAS"	240	7	23	12	31	20	6	4	8	21	91	1
20140328	"CLE@BRK"	"CLE"	240	10	24	10	25	25	6	2	12	16	97	-1
20140328	"CLE@BRK"	"BRK"	240	14	29	7	34	24	10	4	17	16	108	1
20140328	"MIA@DET"	"MIA"	240	8	19	10	37	31	6	4	8	14	110	-1
20140328	"MIA@DET"	"DET"	240	3	24	12	24	20	6	4	11	22	78	1
20140328	"POR@CHI"	"POR"	240	10	22	10	37	19	8	7	9	14	91	-1
20140328	"POR@CHI"	"CHI"	240	3	17	12	34	23	5	1	12	16	74	1
20140328	"LAL@MIN"	"LAL"	240	7	25	14	12	22	15	2	8	30	107	-1
20140328	"LAL@MIN"	"MIN"	240	8	18	9	40	33	6	2	21	14	143	1
20140328	"UTZ@NOP"	"UTZ"	240	7	21	6	25	26	8	5	18	28	95	-1
20140328	"UTZ@NOP"	"NOP"	240	6	14	11	26	26	9	8	13	25	102	1
20140328	"SAC@OKC"	"SAC"	240	9	18	17	32	17	6	1	16	22	81	-1
20140328	"SAC@OKC"	"OKC"	240	9	23	3	35	26	8	8	14	22	94	1
20140328	"SAS@DEN"	"SAS"	240	13	24	11	40	37	6	10	14	25	133	-1
20140328	"SAS@DEN"	"DEN"	240	6	23	10	31	15	7	8	12	19	102	1
20140328	"NYK@PHX"	"NYK"	240	8	25	13	24	14	7	2	11	24	88	-1
20140328	"NYK@PHX"	"PHX"	240	14	33	18	38	18	8	7	12	19	112	1
20140328	"MEM@GSW"	"MEM"	240	2	12	9	24	24	9	4	9	15	93	-1
20140328	"MEM@GSW"	"GSW"	240	9	20	10	33	22	5	6	12	14	100	1
20140329	"DET@PHI"	"DET"	240	6	21	15	29	20	8	6	18	20	98	-1
20140329	"DET@PHI"	"PHI"	240	12	21	13	33	29	14	8	14	25	123	1
20140329	"LAC@HOU"	"LAC"	240	12	41	12	31	26	10	10	9	29	118	-1
20140329	"LAC@HOU"	"HOU"	240	7	25	14	35	14	2	3	19	25	107	1
20140329	"ATL@WAS"	"ATL"	240	9	31	10	30	20	6	2	12	22	97	-1
20140329	"ATL@WAS"	"WAS"	240	6	14	11	33	17	11	5	13	22	101	1
20140329	"SAC@DAL"	"SAC"	240	3	10	14	33	17	10	2	18	29	100	-1
20140329	"SAC@DAL"	"DAL"	240	7	23	6	29	28	6	7	12	18	103	1
20140329	"MIA@MIL"	"MIA"	240	7	23	14	29	18	5	8	11	12	88	-1
20140329	"MIA@MIL"	"MIL"	240	4	14	17	23	15	6	4	14	16	67	1
20140329	"NOP@SAS"	"NOP"	240	3	12	8	33	16	7	2	11	19	80	-1
20140329	"NOP@SAS"	"SAS"	240	9	21	9	37	24	7	11	13	16	96	1
20140330	"IND@CLE"	"IND"	240	8	22	10	31	21	8	3	15	21	76	-1
20140330	"IND@CLE"	"CLE"	240	5	14	10	35	20	6	1	15	21	90	1
20140330	"UTZ@OKC"	"UTZ"	240	6	21	16	24	23	5	4	14	17	96	-1
20140330	"UTZ@OKC"	"OKC"	240	11	18	7	35	26	6	7	12	27	116	1
20140330	"MIN@BRK"	"MIN"	240	3	12	12	30	24	12	1	20	18	99	-1
20140330	"MIN@BRK"	"BRK"	240	12	33	14	29	21	13	6	20	22	114	1
20140330	"TOR@ORL"	"TOR"	240	6	19	8	22	13	9	2	14	14	98	-1
20140330	"TOR@ORL"	"ORL"	240	7	19	6	27	24	6	4	18	23	93	1
20140330	"CHI@BOS"	"CHI"	240	8	16	2	29	24	8	5	15	13	107	-1
20140330	"CHI@BOS"	"BOS"	240	10	29	12	27	23	9	1	15	23	102	1
20140330	"NYK@GSW"	"NYK"	240	9	25	10	30	15	5	3	9	19	89	-1
20140330	"NYK@GSW"	"GSW"	240	10	31	14	32	14	2	7	10	19	84	1
20140330	"MEM@POR"	"MEM"	240	5	17	13	28	28	11	2	10	19	98	-1
20140330	"MEM@POR"	"POR"	240	5	15	7	32	23	6	3	13	16	105	1
20140330	"PHX@LAL"	"PHX"	240	8	36	13	35	20	9	2	13	20	99	-1
20140330	"PHX@LAL"	"LAL"	240	5	18	5	37	29	10	5	13	21	115	1
20140331	"WAS@CHA"	"WAS"	240	9	17	9	28	26	6	3	14	21	94	-1
